repo,pr_number,convo_start_id,review_category,category,comment,emotion,question,evaluation,suggestion,grade,human_emotion,human_question,human_evaluation,human_suggestion
dotnet/maui,30313,2174594329,Human_Review_Agent,HRA,Please detect all of these in code and make sure to address the root cause and remove the suppression.,1,0,0,1,III,,,,
airbytehq/airbyte,61541,2141289637,Human_Review_Agent,HRA,We can use lru_cache() here.,1,0,0,1,III,,,,
Homebrew/brew,20420,2269533667,Human_Review_Agent,HRA,Instead lookup the formula using `Formula[formula_name]` (handling `FormulaUnavailableError` appropriately) and use a `selective_replacement_disabled.json` file in the `Formula#tap#path` root,1,0,1,1,IV,,,,
dotnet/runtime,121021,2457575464,Human_Review_Agent,HRA,"@copilot, let's put the new tests into an existing tests file, like Regex.Matches.Tests.cs",1,0,0,1,III,,,,
microsoft/vscode,256749,2250660180,Human_Review_Agent,HRA,"@bhavyaus curious, why wouldn't these be using the `Button` widget?",1,1,0,0,II,,,,
ClickHouse/ClickHouse,87093,2346901490,Human_Review_Agent,HRA,This function is not needed.,1,0,1,1,IV,,,,
dotnet/AspNetCore.Docs,35800,2223915127,Human_Review_Agent,HRA,Revert al changes to this file.,1,0,0,1,III,,,,
microsoft/testfx,6163,2236943151,Human_Review_Agent,HRA,"rc/TestFramework/TestFramework/Assertions/Assert.AreEqual.cs#L842
Check failure: src/TestFramework/TestFramework/Assertions/Assert.AreEqual.cs#L842
src/TestFramework/TestFramework/Assertions/Assert.AreEqual.cs(842,1): error IDE0055: (NETCORE_ENGINEERING_TELEMETRY=Build) Fix formatting (https://learn.microsoft.com/dotnet/fundamentals/code-analysis/style-rules/ide0055)",1,0,1,1,IV,1,0,1,1
Azure/azure-container-networking,3688,2142975815,Human_Review_Agent,HRA,"@copilot This works, sure, but none of the defers run. Can you ensure that the process is cleanly terminated?",1,1,1,1,IV,,,,
Azure/azure-sdk-tools,10979,2165092412,Human_Review_Agent,HRA,I want the format to be short. Just package name,1,0,0,1,III,,,,
dotnet/maui,29991,2146055042,Human_Review_Agent,HRA,Don't recommend this as part of these instructions,1,0,1,1,IV,,,,
dotnet/roslyn,81035,2495133390,Human_Review_Agent,HRA,">public static async Task F() [](http://example.com/codeflow?start=20&length=28)

Could lambdas or local functions be runtime-async? Let's test them too, including scenarios when they are used inside an extension block member. #Closed",1,1,0,0,II,,,,
primer/react,6244,2172374946,Human_Review_Agent,HRA,Animations are actually disabled by default with `toHaveScreenshot` so update this code to only be: `await expect(page).toHaveScreenshot(`ToggleSwitch.${story.title}.${theme}.png`)` and remove the `disableAnimations` property from the stories array above,1,0,1,1,IV,1,0,1,1
Azure/azure-sdk-for-net,51345,2221849565,Human_Review_Agent,HRA,"this has been implemented but we forgot to remove this line of todo.
could you btw remove this todo?",1,1,1,1,IV,,,,
Azure/azure-sdk-for-net,51530,2252713017,Human_Review_Agent,HRA,This is a short-term change.  Please leave the original package reference in place and comment out.   Ensure that an issue is open to track moving back to a project reference and is linked in a comment here.,1,0,0,1,III,1,0,0,1
microsoft/typespec,8957,2505344036,Human_Review_Agent,HRA,@copilot let's add a using rather than referencing the fully qualified type name.,1,0,0,1,III,,,,
camunda/camunda,35632,2224741728,Human_Review_Agent,HRA," In my opinion, we should try to avoid code duplication. Meaning, getting the username, clientId, and groups from the token is always the same - this should not duplicated. Only loading the memberships mappings, tenants, roles, and groups should be resolved when a secondary storage is enabled. When not, the memberships should not be resolved (except getting the groups from the token).

My suggestion would be to extract the part of resolving the memberships it its own interface with two implementations:
1. With secondary storage enabled, do the same as currently
2. With secondary storage disabled, noop.
",1,0,1,1,IV,1,0,1,1
microsoft/typespec,7967,2219620182,Human_Review_Agent,HRA,We shouldn't add a new test class. Instead update the existing EnumProviderTests file to have a test that validates the new operator is present. We should also add the negative case that validates the operator is not there for non-string based extensible enums.,1,0,1,1,IV,1,0,1,1
celestiaorg/celestia-app,5525,2281888896,Human_Review_Agent,HRA,[no change needed] in a follow up PR we could eliminate the test cases if this is always expected to upgrade from n-1 version to n version,1,0,0,1,III,,,,
microsoft/typespec,8265,2308437163,Human_Review_Agent,HRA,"I don't think this change is correct, the openapi3 spec does define those default here https://spec.openapis.org/oas/v3.0.3.html#special-considerations-for-multipart-content",1,0,1,0,III,1,0,1,0
microsoft/onnxscript,2455,2207169826,Human_Review_Agent,HRA,"I think there should be a direct way of saying this, something like `if ""alpha"" in main_node.attributes`",1,0,1,1,IV,,,,
Homebrew/brew,20416,2266850348,Human_Review_Agent,HRA,This should be tier 2 instead of unsupported,1,0,1,1,IV,,,,
microsoft/onnxscript,2459,2214101349,Human_Review_Agent,HRA,Please use the check_method property instead of _check,1,0,0,1,III,,,,
Azure/azure-sdk-for-js,36250,2436976115,Human_Review_Agent,HRA,do we want to log the errors?,1,1,0,0,II,,,,
Azure/azure-sdk-tools,10951,2159381119,Human_Review_Agent,HRA,Is it correct to return false here if there is still a public ctor?,1,1,0,0,II,,,,
dotnet/AspNetCore.Docs,35800,2223973561,Human_Review_Agent,HRA,This should stay as .NET Core 3.1. Fix this instance and all other references to .NET Core 3.1.,1,0,1,1,IV,,,,
Azure/azure-sdk-for-net,52975,2400162155,Human_Review_Agent,HRA,@copilot revert changes to this file,1,0,0,1,III,,,,
Azure/azure-sdk-for-net,50285,2110599669,Human_Review_Agent,HRA,Resolve the merge conflicts on this file by running git checkout origin/main sdk/storage/Azure.Storage.Queues/api/Azure.Storage.Queues.net6.0.cs from the repo root. And then deleting it again.,1,0,0,1,III,,,,
Azure/azure-sdk-for-net,50839,2164848384,Human_Review_Agent,HRA,Remove this comment,1,0,0,1,III,,,,
Azure/azure-container-networking,3774,2220041923,Human_Review_Agent,HRA,It looks like we always deploy_cns() but it always has INSTALL_OVERLAY=true-- what if we wanted to deploy a podsubnet/swift cluster instead?,1,1,1,0,III,,,,
airbytehq/airbyte,63378,2216632025,Human_Review_Agent,HRA,"Is there a way to still return a dagger.Container instance for maintaining previous type contracts? Aka, can we wrap our built image in the Dagger class?",1,1,0,0,II,,,,
dotnet/aspnetcore,62624,2194310095,Human_Review_Agent,HRA,"Remove nullability of this parameter. Both here and in the Shipped txt. Add a comment at the top of the method:
```
// 1.0 BACKCOMPAT OVERLOAD -- DO NOT TOUCH
```",1,0,1,1,IV,,,,
PowerShell/PowerShell,26243,2442567363,Human_Review_Agent,HRA,"@copilot we need a debug build for xunit which is default, we don't need the release tag either.  I don't think -ci is needed but I forget what it does.",1,1,1,1,IV,,,,
dotnet/runtime,115826,2105491855,Human_Review_Agent,HRA,"no, we shouldn't dispose scope here; if IsAlive=true, it means it's being used together with the handler.",1,0,1,0,III,,,,
Azure/azure-sdk-for-go,25057,2283445368,Human_Review_Agent,HRA,"Before checking this, could also check that content length is non zero.",1,0,1,1,IV,,,,
dotnet/maui,30337,2208557871,Human_Review_Agent,HRA,ISafeAreaElement and SafeAreaElement needs to be removed from all the Unshipped.txt files,1,0,0,1,III,,,,
dotnet/dotnet-api-docs,11855,2399986292,Human_Review_Agent,HRA,"@copilot Can you update the other sets as well (ISet, HashSet, etc.)?",1,1,0,1,IV,,,,
Azure/azure-sdk-tools,10842,2136720554,Human_Review_Agent,HRA,"what is this ""|AZC0034:String|"" strange class name?",1,1,1,0,III,,,,
Azure/azure-sdk-tools,10850,2138873050,Human_Review_Agent,HRA,"this should include package name too!
I want the following syntax for the filly qualified name
```<namespace>.<typename> in <package name>```
",1,0,1,1,IV,,,,
dotnet/roslyn,80748,2482604402,Human_Review_Agent,HRA,"It looks like this method and `AddDocumentToLoadedProjectAsync` have subtle differences whose purposes are unclear.

- Why is there a need to get the existing project by id, only in the LoadedProject case? The same requirement for the project to exist in workspace applies to the primordial project. I was hoping this was something we didn't need to verify, as adding a document with an Id to an unknown project should trigger some kind of failure in workspace.OnDocumentAdded.
- Why does the Loaded case get the document while holding the workspace lock, while the primordial case gets the document outside of the lock?

Perhaps these methods should be consolidated into one method (which should also have _NoLock suffix). There doesn't seem to be any need for any behavior difference between the primordial and loaded cases.",1,1,1,1,IV,,,,
neondatabase/website,3476,2093366784,Human_Review_Agent,HRA,"I really think this example here should be postgrest-js...

```
      const { data, error } = await postgrest
        .from(""notes"")
        .select(""id, title, created_at, owner_id, shared"")
        .eq(""owner_id"", user.id)
        .order(""created_at"", { ascending: false });
```",1,0,1,1,IV,,,,
dotnet/runtime,118862,2283669995,Human_Review_Agent,HRA,Please revert changes in this file. Modify the code that calls PtrToStringUTF8 API instead.,1,0,0,1,III,,,,
microsoft/typespec,7760,2169621842,Human_Review_Agent,HRA,"please abstract away the package manager that we use to install. If we're in a uv context, use uv to install everything, otherwise use pip",1,0,1,1,IV,,,,
airbytehq/airbyte,67715,2427156092,Human_Review_Agent,HRA,Don't we want Monday evening Pacific (Tuesday morning UTC)? this is Monday morning UTC,1,1,1,0,III,,,,
Azure/azure-sdk-for-python,42363,2258508249,Human_Review_Agent,HRA,Lets just link out to the LICENSE file instead,1,0,0,1,III,,,,
microsoft/react-native-windows,14769,2143425204,Human_Review_Agent,HRA,@copilot Please undo the changes to this file. This file should not be changed for this PR.,1,0,1,1,IV,,,,
dotnet/maui,30337,2176294620,Human_Review_Agent,HRA,Can you just add this to ISafeAreaView2? And just implement this explicitly so we don't make it public yet ,1,1,0,1,IV,,,,
camunda/camunda,35374,2216172427,Human_Review_Agent,HRA," Same question, I think we still need the endpoints that don't rely on secondary storage",1,1,1,1,IV,,,,
dotnet/roslyn,80951,2475308131,Human_Review_Agent,HRA,@copilot use exactly `LSP FindReferenceCommandHandler` as the value.,1,0,0,1,III,,,,
dotnet/maui,30672,2214365003,Human_Review_Agent,HRA,Is this meant to be in this PR?,1,1,0,0,II,1,1,0,0
microsoft/typespec,8107,2255058226,Human_Review_Agent,HRA,We should validate that the disable/restore surrounds the correct line. ,1,0,1,1,IV,,,,
dotnet/runtime,116868,2159599779,Human_Review_Agent,HRA,Use `Assert.Equal` to compare `json` with the expected string instead of using `Assert.Contains`.,1,0,1,1,IV,,,,
dotnet/runtime,120925,2446457343,Human_Review_Agent,HRA,"@copilot, please change these 64-bit tests to be:
```csharp
[ConditionalFact(typeof(PlatformDetection), nameof(PlatformDetection.Is64BitProcess))]
```",1,0,0,1,III,,,,
dotnet/roslyn,80738,2433618300,Human_Review_Agent,HRA,@copilot revert this change.,1,0,0,1,III,,,,
Azure/azure-sdk-for-net,50182,2100937275,Human_Review_Agent,HRA,tsp is detected by the presence of a tsplocation.yaml file.,1,0,1,0,III,,,,
microsoft/testfx,6828,2478423115,Human_Review_Agent,HRA,"@copilot Revert changes to this file, and add suppress the obsoletion warning instead.",1,0,0,1,III,,,,
taiga-family/taiga-ui,11542,2259238856,Human_Review_Agent,HRA,@copilot  Also add a playwright for check it on `/components/table#virtual-scroll` page ,1,0,0,1,III,,,,
dotnet/sdk,50083,2258172539,Human_Review_Agent,HRA,"@copilot

BeforeTargets=""GenerateGlobalUsings"" 
        DependsOnTargets=""ResolveRazorComponentInputs;ResolveRazorGenerateInputs"">
        ",1,0,0,0,II,,,,
Azure/azure-sdk-for-net,53686,2492927529,Human_Review_Agent,HRA,@copilot don't use FormattableStringFactory.Create. Just use an interpolated string.,1,0,1,1,IV,,,,
Azure/azure-sdk-for-net,50285,2110595679,Human_Review_Agent,HRA,"RequiredTargetFrameworks already includes net8.0, so don't add the net8.0 target here, just remove the net6.0 target",1,0,1,1,IV,,,,
dotnet/android,10285,2201104725,Human_Review_Agent,HRA,Add a remarks section documenting the default property value,1,0,0,1,III,,,,
Azure/azure-rest-api-specs,36679,2298699877,Human_Review_Agent,HRA,@copilot run Prettier with --write to fix the formatting,1,0,0,1,III,,,,
dotnet/aspnetcore,62056,2102927694,Human_Review_Agent,HRA,"Instead of using fully-qualified type names, add a using for `System.Collections.Generic` and use `new List<ValidatableParameterEntry>()`.",1,0,0,1,III,,,,
dotnet/maui,29991,2150250434,Human_Review_Agent,HRA,"The branch is `net10.0`:
```suggestion
  - **net10.0 branch**: Use the latest .NET 10 SDK
```",1,0,0,1,III,,,,
camunda/camunda,34576,2190359199,Human_Review_Agent,HRA,:question:  When would this be null? Isn't it always initialized with the static partition count?,1,1,0,0,II,,,,
Azure/azure-sdk-for-python,41352,2138624417,Human_Review_Agent,HRA,"```suggestion
## Troubleshooting authentication and authorization issues
```

Well, the current form is a choice.  Not quite sentance-style, not fully upper.   Just weird capitalization.",1,0,1,0,III,,,,
airbytehq/airbyte,66751,2389200940,Human_Review_Agent,HRA,"I assume, at this point, the metadata file is known to exist (because we exit 0, above, if it doesn't. For defense programming purposes, maybe we should use a conditional for this block of lines?",1,0,1,1,IV,,,,
dotnet/runtime,115854,2101479028,Human_Review_Agent,HRA,@copilot There is a whole bunch of ENCODE_... cases below that need to be replaced too. Could you please take care of that?,1,0,1,1,IV,1,0,1,1
Azure/azure-sdk-for-net,51861,2265949136,Human_Review_Agent,HRA,similar comment here. change `{Name}` to `{Type:C}`.,1,0,1,1,IV,,,,
microsoft/typespec,8846,2470882822,Human_Review_Agent,HRA,"@copilot we should include Request in the name, e.g. ""ToRequestOptions""",1,0,0,1,III,,,,
